Year,UNIT_MEASURE,SEX,AGE,Municipality,Value
2013,NUMBER,_T,0-4,kiseljak,1082
2013,NUMBER,M,0-4,kiseljak,531
2013,NUMBER,F,0-4,kiseljak,551
2013,NUMBER,_T,0-4,kladanj,606
2013,NUMBER,M,0-4,kladanj,336
2013,NUMBER,F,0-4,kladanj,270
2013,NUMBER,_T,0-4,kljuc,699
2013,NUMBER,M,0-4,kljuc,342
2013,NUMBER,F,0-4,kljuc,357
2013,NUMBER,_T,0-4,knezevo,406
2013,NUMBER,M,0-4,knezevo,213
2013,NUMBER,F,0-4,knezevo,193
2013,NUMBER,_T,0-4,konjic,1046
2013,NUMBER,M,0-4,konjic,516
2013,NUMBER,F,0-4,konjic,530
2013,NUMBER,_T,0-4,kostajnica,222
2013,NUMBER,M,0-4,kostajnica,103
2013,NUMBER,F,0-4,kostajnica,119
2013,NUMBER,_T,0-4,kotor_varos,922
2013,NUMBER,M,0-4,kotor_varos,478
2013,NUMBER,F,0-4,kotor_varos,444
2013,NUMBER,_T,0-4,kozarska_dubica,800
2013,NUMBER,M,0-4,kozarska_dubica,408
2013,NUMBER,F,0-4,kozarska_dubica,392
2013,NUMBER,_T,0-4,kresevo,240
2013,NUMBER,M,0-4,kresevo,127
2013,NUMBER,F,0-4,kresevo,113
2013,NUMBER,_T,0-4,krupa_na_uni,49
2013,NUMBER,M,0-4,krupa_na_uni,27
2013,NUMBER,F,0-4,krupa_na_uni,22
2013,NUMBER,_T,0-4,kupres_fbih,164
2013,NUMBER,M,0-4,kupres_fbih,86
2013,NUMBER,F,0-4,kupres_fbih,78
2013,NUMBER,_T,0-4,kupres_rs,6
2013,NUMBER,M,0-4,kupres_rs,6
2013,NUMBER,_T,0-4,laktasi,1687
2013,NUMBER,M,0-4,laktasi,855
2013,NUMBER,F,0-4,laktasi,832
2013,NUMBER,_T,0-4,livno,1334
2013,NUMBER,M,0-4,livno,686
2013,NUMBER,F,0-4,livno,648
2013,NUMBER,_T,0-4,lopare,517
2013,NUMBER,M,0-4,lopare,255
2013,NUMBER,F,0-4,lopare,262
2013,NUMBER,_T,0-4,lukavac,1968
2013,NUMBER,M,0-4,lukavac,1019
2013,NUMBER,F,0-4,lukavac,949
2013,NUMBER,_T,0-4,ljubinje,155
2013,NUMBER,M,0-4,ljubinje,73
2013,NUMBER,F,0-4,ljubinje,82
2013,NUMBER,_T,0-4,ljubuski,1352
2013,NUMBER,M,0-4,ljubuski,683
2013,NUMBER,F,0-4,ljubuski,669
2013,NUMBER,_T,0-4,maglaj,1215
2013,NUMBER,M,0-4,maglaj,633
2013,NUMBER,F,0-4,maglaj,582
2013,NUMBER,_T,0-4,milici,489
2013,NUMBER,M,0-4,milici,247
2013,NUMBER,F,0-4,milici,242
2013,NUMBER,_T,0-4,modrica,1001
2013,NUMBER,M,0-4,modrica,514
2013,NUMBER,F,0-4,modrica,487
2013,NUMBER,_T,0-4,mostar,5335
2013,NUMBER,M,0-4,mostar,2750
2013,NUMBER,F,0-4,mostar,2585
2013,NUMBER,_T,0-4,mrkonjic_grad,681
2013,NUMBER,M,0-4,mrkonjic_grad,337
2013,NUMBER,F,0-4,mrkonjic_grad,344
2013,NUMBER,_T,0-4,neum,206
2013,NUMBER,M,0-4,neum,105
2013,NUMBER,F,0-4,neum,101
2013,NUMBER,_T,0-4,nevesinje,561
2013,NUMBER,M,0-4,nevesinje,301
2013,NUMBER,F,0-4,nevesinje,260
2013,NUMBER,_T,0-4,novi_grad,981
2013,NUMBER,M,0-4,novi_grad,496
2013,NUMBER,F,0-4,novi_grad,485
2013,NUMBER,_T,0-4,sarajevo_novi_grad,6754
2013,NUMBER,M,0-4,sarajevo_novi_grad,3488
2013,NUMBER,F,0-4,sarajevo_novi_grad,3266
2013,NUMBER,_T,0-4,novi_travnik,1318
2013,NUMBER,M,0-4,novi_travnik,685
2013,NUMBER,F,0-4,novi_travnik,633
2013,NUMBER,_T,0-4,novo_gorazde,103
2013,NUMBER,M,0-4,novo_gorazde,50
2013,NUMBER,F,0-4,novo_gorazde,53
2013,NUMBER,_T,0-4,sarajevo_novo_sarajevo,3295
2013,NUMBER,M,0-4,sarajevo_novo_sarajevo,1645
2013,NUMBER,F,0-4,sarajevo_novo_sarajevo,1650
2013,NUMBER,_T,0-4,odzak,693
2013,NUMBER,M,0-4,odzak,344
2013,NUMBER,F,0-4,odzak,349
2013,NUMBER,_T,0-4,olovo,417
2013,NUMBER,M,0-4,olovo,224
2013,NUMBER,F,0-4,olovo,193
2013,NUMBER,_T,0-4,orasje,726
2013,NUMBER,M,0-4,orasje,369
2013,NUMBER,F,0-4,orasje,357
2013,NUMBER,_T,0-4,osmaci,275
2013,NUMBER,M,0-4,osmaci,148
2013,NUMBER,F,0-4,osmaci,127
2013,NUMBER,_T,0-4,ostra_luka,107
2013,NUMBER,M,0-4,ostra_luka,55
2013,NUMBER,F,0-4,ostra_luka,52
2013,NUMBER,_T,0-4,pale_fbih,35
2013,NUMBER,M,0-4,pale_fbih,18
2013,NUMBER,F,0-4,pale_fbih,17
2013,NUMBER,_T,0-4,pale_rs,904
2013,NUMBER,M,0-4,pale_rs,462
2013,NUMBER,F,0-4,pale_rs,442
2013,NUMBER,_T,0-4,pelagicevo,133
2013,NUMBER,M,0-4,pelagicevo,65
2013,NUMBER,F,0-4,pelagicevo,68
2013,NUMBER,_T,0-4,petrovac,13
2013,NUMBER,M,0-4,petrovac,8
2013,NUMBER,F,0-4,petrovac,5
2013,NUMBER,_T,0-4,petrovo,264
2013,NUMBER,M,0-4,petrovo,146
2013,NUMBER,F,0-4,petrovo,118
2013,NUMBER,_T,0-4,posusje,1237
2013,NUMBER,M,0-4,posusje,642
2013,NUMBER,F,0-4,posusje,595
2013,NUMBER,_T,0-4,prijedor,3468
2013,NUMBER,M,0-4,prijedor,1805
2013,NUMBER,F,0-4,prijedor,1663
2013,NUMBER,_T,0-4,prnjavor,1600
2013,NUMBER,M,0-4,prnjavor,812
2013,NUMBER,F,0-4,prnjavor,788
2013,NUMBER,_T,0-4,prozor,687
2013,NUMBER,M,0-4,prozor,341
2013,NUMBER,F,0-4,prozor,346
2013,NUMBER,_T,0-4,ravno,118
2013,NUMBER,M,0-4,ravno,60
2013,NUMBER,F,0-4,ravno,58
2013,NUMBER,_T,0-4,ribnik,245
2013,NUMBER,M,0-4,ribnik,121
2013,NUMBER,F,0-4,ribnik,124
2013,NUMBER,_T,0-4,rogatica,514
2013,NUMBER,M,0-4,rogatica,252
2013,NUMBER,F,0-4,rogatica,262
2013,NUMBER,_T,0-4,rudo,289
2013,NUMBER,M,0-4,rudo,153
2013,NUMBER,F,0-4,rudo,136
2013,NUMBER,_T,0-4,sanski_most,1681
2013,NUMBER,M,0-4,sanski_most,850
2013,NUMBER,F,0-4,sanski_most,831
2013,NUMBER,_T,0-4,sapna,651
2013,NUMBER,M,0-4,sapna,321
2013,NUMBER,F,0-4,sapna,330
2013,NUMBER,_T,0-4,sokolac,508
2013,NUMBER,M,0-4,sokolac,264
2013,NUMBER,F,0-4,sokolac,244
2013,NUMBER,_T,0-4,srbac,836
2013,NUMBER,M,0-4,srbac,412
2013,NUMBER,F,0-4,srbac,424
2013,NUMBER,_T,0-4,srebrenica,526
2013,NUMBER,M,0-4,srebrenica,265
2013,NUMBER,F,0-4,srebrenica,261
2013,NUMBER,_T,0-4,srebrenik,2214
2013,NUMBER,M,0-4,srebrenik,1129
2013,NUMBER,F,0-4,srebrenik,1085
2013,NUMBER,_T,0-4,sarajevo_stari_grad,1623
2013,NUMBER,M,0-4,sarajevo_stari_grad,835
2013,NUMBER,F,0-4,sarajevo_stari_grad,788
2013,NUMBER,_T,0-4,stolac,650
2013,NUMBER,M,0-4,stolac,337
2013,NUMBER,F,0-4,stolac,313
2013,NUMBER,_T,0-4,samac,584
2013,NUMBER,M,0-4,samac,289
2013,NUMBER,F,0-4,samac,295
2013,NUMBER,_T,0-4,sekovici,249
2013,NUMBER,M,0-4,sekovici,130
2013,NUMBER,F,0-4,sekovici,119
2013,NUMBER,_T,0-4,sipovo,431
2013,NUMBER,M,0-4,sipovo,234
2013,NUMBER,F,0-4,sipovo,197
2013,NUMBER,_T,0-4,siroki_brijeg,1623
2013,NUMBER,M,0-4,siroki_brijeg,861
2013,NUMBER,F,0-4,siroki_brijeg,762
2013,NUMBER,_T,0-4,teocak,351
2013,NUMBER,M,0-4,teocak,192
2013,NUMBER,F,0-4,teocak,159
2013,NUMBER,_T,0-4,teslic,1969
2013,NUMBER,M,0-4,teslic,1048
2013,NUMBER,F,0-4,teslic,921
2013,NUMBER,_T,0-4,tesanj,2689
2013,NUMBER,M,0-4,tesanj,1388
2013,NUMBER,F,0-4,tesanj,1301
2013,NUMBER,_T,0-4,tomislavgrad,1490
2013,NUMBER,M,0-4,tomislavgrad,755
2013,NUMBER,F,0-4,tomislavgrad,735
2013,NUMBER,_T,0-4,travnik,2797
2013,NUMBER,M,0-4,travnik,1463
2013,NUMBER,F,0-4,travnik,1334
2013,NUMBER,_T,0-4,trebinje,1415
2013,NUMBER,M,0-4,trebinje,753
2013,NUMBER,F,0-4,trebinje,662
2013,NUMBER,_T,0-4,trnovo_fbih,40
2013,NUMBER,M,0-4,trnovo_fbih,12
2013,NUMBER,F,0-4,trnovo_fbih,28
2013,NUMBER,_T,0-4,trnovo_rs,66
2013,NUMBER,M,0-4,trnovo_rs,30
2013,NUMBER,F,0-4,trnovo_rs,36
2013,NUMBER,_T,0-4,tuzla,5105
2013,NUMBER,M,0-4,tuzla,2666
2013,NUMBER,F,0-4,tuzla,2439
2013,NUMBER,_T,0-4,ugljevik,675
2013,NUMBER,M,0-4,ugljevik,368
2013,NUMBER,F,0-4,ugljevik,307
2013,NUMBER,_T,0-4,usora,251
2013,NUMBER,M,0-4,usora,121
2013,NUMBER,F,0-4,usora,130
2013,NUMBER,_T,0-4,vares,256
2013,NUMBER,M,0-4,vares,128
2013,NUMBER,F,0-4,vares,128
2013,NUMBER,_T,0-4,velika_kladusa,2756
2013,NUMBER,M,0-4,velika_kladusa,1433
2013,NUMBER,F,0-4,velika_kladusa,1323
2013,NUMBER,_T,0-4,visoko,2309
2013,NUMBER,M,0-4,visoko,1178
2013,NUMBER,F,0-4,visoko,1131
2013,NUMBER,_T,0-4,visegrad,344
2013,NUMBER,M,0-4,visegrad,164
2013,NUMBER,F,0-4,visegrad,180
2013,NUMBER,_T,0-4,vitez,1447
2013,NUMBER,M,0-4,vitez,757
2013,NUMBER,F,0-4,vitez,690
2013,NUMBER,_T,0-4,vlasenica,499
2013,NUMBER,M,0-4,vlasenica,268
2013,NUMBER,F,0-4,vlasenica,231
2013,NUMBER,_T,0-4,sarajevo_vogosca,1600
2013,NUMBER,M,0-4,sarajevo_vogosca,837
2013,NUMBER,F,0-4,sarajevo_vogosca,763
2013,NUMBER,_T,0-4,vukosavlje,207
2013,NUMBER,M,0-4,vukosavlje,107
2013,NUMBER,F,0-4,vukosavlje,100
2013,NUMBER,_T,0-4,zavidovici,2005
2013,NUMBER,M,0-4,zavidovici,1013
2013,NUMBER,F,0-4,zavidovici,992
2013,NUMBER,_T,0-4,zenica,6072
2013,NUMBER,M,0-4,zenica,3104
2013,NUMBER,F,0-4,zenica,2968
2013,NUMBER,_T,0-4,zvornik,3061
2013,NUMBER,M,0-4,zvornik,1545
2013,NUMBER,F,0-4,zvornik,1516
2013,NUMBER,_T,0-4,zepce,1657
2013,NUMBER,M,0-4,zepce,878
2013,NUMBER,F,0-4,zepce,779
2013,NUMBER,_T,0-4,zivinice,3389
2013,NUMBER,M,0-4,zivinice,1778
2013,NUMBER,F,0-4,zivinice,1611
2013,NUMBER,_T,5-9,banja_luka,8736
2013,NUMBER,M,5-9,banja_luka,4460
2013,NUMBER,F,5-9,banja_luka,4276
2013,NUMBER,_T,5-9,banovici,1212
2013,NUMBER,M,5-9,banovici,623
2013,NUMBER,F,5-9,banovici,589
2013,NUMBER,_T,5-9,berkovici,130
2013,NUMBER,M,5-9,berkovici,73
2013,NUMBER,F,5-9,berkovici,57
2013,NUMBER,_T,5-9,bihac,2806
2013,NUMBER,M,5-9,bihac,1416
2013,NUMBER,F,5-9,bihac,1390
2013,NUMBER,_T,5-9,bijeljina,5136
2013,NUMBER,M,5-9,bijeljina,2659
2013,NUMBER,F,5-9,bijeljina,2477
2013,NUMBER,_T,5-9,bileca,483
2013,NUMBER,M,5-9,bileca,263
2013,NUMBER,F,5-9,bileca,220
2013,NUMBER,_T,5-9,bosanska_krupa,1495
2013,NUMBER,M,5-9,bosanska_krupa,748
2013,NUMBER,F,5-9,bosanska_krupa,747
2013,NUMBER,_T,5-9,bosanski_petrovac,324
2013,NUMBER,M,5-9,bosanski_petrovac,158
2013,NUMBER,F,5-9,bosanski_petrovac,166
2013,NUMBER,_T,5-9,bosansko_grahovo,49
2013,NUMBER,M,5-9,bosansko_grahovo,29
2013,NUMBER,F,5-9,bosansko_grahovo,20
2013,NUMBER,_T,5-9,bratunac,1096
2013,NUMBER,M,5-9,bratunac,559
2013,NUMBER,F,5-9,bratunac,537
2013,NUMBER,_T,5-9,brcko,4312
2013,NUMBER,M,5-9,brcko,2235
2013,NUMBER,F,5-9,brcko,2077
2013,NUMBER,_T,5-9,breza,661
2013,NUMBER,M,5-9,breza,343
2013,NUMBER,F,5-9,breza,318
2013,NUMBER,_T,5-9,brod,731
2013,NUMBER,M,5-9,brod,392
2013,NUMBER,F,5-9,brod,339
2013,NUMBER,_T,5-9,bugojno,1681
2013,NUMBER,M,5-9,bugojno,893
2013,NUMBER,F,5-9,bugojno,788
2013,NUMBER,_T,5-9,busovaca,1079
2013,NUMBER,M,5-9,busovaca,573
2013,NUMBER,F,5-9,busovaca,506
2013,NUMBER,_T,5-9,buzim,1345
2013,NUMBER,M,5-9,buzim,675
2013,NUMBER,F,5-9,buzim,670
2013,NUMBER,_T,5-9,cazin,4192
2013,NUMBER,M,5-9,cazin,2147
2013,NUMBER,F,5-9,cazin,2045
2013,NUMBER,_T,5-9,sarajevo_centar,2432
2013,NUMBER,M,5-9,sarajevo_centar,1271
2013,NUMBER,F,5-9,sarajevo_centar,1161
2013,NUMBER,_T,5-9,cajnice,212
2013,NUMBER,M,5-9,cajnice,99
2013,NUMBER,F,5-9,cajnice,113
2013,NUMBER,_T,5-9,capljina,1359
2013,NUMBER,M,5-9,capljina,703
2013,NUMBER,F,5-9,capljina,656
2013,NUMBER,_T,5-9,celic,573
2013,NUMBER,M,5-9,celic,287
2013,NUMBER,F,5-9,celic,286
2013,NUMBER,_T,5-9,celinac,741
2013,NUMBER,M,5-9,celinac,382
2013,NUMBER,F,5-9,celinac,359
2013,NUMBER,_T,5-9,citluk,1090
2013,NUMBER,M,5-9,citluk,550
2013,NUMBER,F,5-9,citluk,540
2013,NUMBER,_T,5-9,derventa,1223
2013,NUMBER,M,5-9,derventa,637
2013,NUMBER,F,5-9,derventa,586
2013,NUMBER,_T,5-9,doboj,3311
2013,NUMBER,M,5-9,doboj,1647
2013,NUMBER,F,5-9,doboj,1664
2013,NUMBER,_T,5-9,doboj_istok,570
2013,NUMBER,M,5-9,doboj_istok,291
2013,NUMBER,F,5-9,doboj_istok,279
2013,NUMBER,_T,5-9,doboj_jug,288
2013,NUMBER,M,5-9,doboj_jug,155
2013,NUMBER,F,5-9,doboj_jug,133
2013,NUMBER,_T,5-9,dobretici,54
2013,NUMBER,M,5-9,dobretici,30
2013,NUMBER,F,5-9,dobretici,24
2013,NUMBER,_T,5-9,domaljevac_samac,237
2013,NUMBER,M,5-9,domaljevac_samac,109
2013,NUMBER,F,5-9,domaljevac_samac,128
2013,NUMBER,_T,5-9,donji_vakuf,861
2013,NUMBER,M,5-9,donji_vakuf,426
2013,NUMBER,F,5-9,donji_vakuf,435
2013,NUMBER,_T,5-9,donji_zabar,185
2013,NUMBER,M,5-9,donji_zabar,103
2013,NUMBER,F,5-9,donji_zabar,82
2013,NUMBER,_T,5-9,drvar,250
2013,NUMBER,M,5-9,drvar,130
2013,NUMBER,F,5-9,drvar,120
2013,NUMBER,_T,5-9,foca_fbih,71
2013,NUMBER,M,5-9,foca_fbih,37
2013,NUMBER,F,5-9,foca_fbih,34
2013,NUMBER,_T,5-9,foca_rs,755
2013,NUMBER,M,5-9,foca_rs,393
2013,NUMBER,F,5-9,foca_rs,362
2013,NUMBER,_T,5-9,fojnica,635
2013,NUMBER,M,5-9,fojnica,331
2013,NUMBER,F,5-9,fojnica,304
2013,NUMBER,_T,5-9,gacko,443
2013,NUMBER,M,5-9,gacko,240
2013,NUMBER,F,5-9,gacko,203
2013,NUMBER,_T,5-9,glamoc,181
2013,NUMBER,M,5-9,glamoc,101
2013,NUMBER,F,5-9,glamoc,80
2013,NUMBER,_T,5-9,gorazde,845
2013,NUMBER,M,5-9,gorazde,458
2013,NUMBER,F,5-9,gorazde,387
2013,NUMBER,_T,5-9,gornji_vakuf_uskoplje,1231
2013,NUMBER,M,5-9,gornji_vakuf_uskoplje,619
2013,NUMBER,F,5-9,gornji_vakuf_uskoplje,612
2013,NUMBER,_T,5-9,gracanica,2518
2013,NUMBER,M,5-9,gracanica,1287
2013,NUMBER,F,5-9,gracanica,1231
2013,NUMBER,_T,5-9,gradacac,2243
2013,NUMBER,M,5-9,gradacac,1188
2013,NUMBER,F,5-9,gradacac,1055
2013,NUMBER,_T,5-9,gradiska,2295
2013,NUMBER,M,5-9,gradiska,1168
2013,NUMBER,F,5-9,gradiska,1127
2013,NUMBER,_T,5-9,grude,952
2013,NUMBER,M,5-9,grude,482
2013,NUMBER,F,5-9,grude,470
2013,NUMBER,_T,5-9,sarajevo_hadzici,1339
2013,NUMBER,M,5-9,sarajevo_hadzici,704
2013,NUMBER,F,5-9,sarajevo_hadzici,635
2013,NUMBER,_T,5-9,han_pijesak,130
2013,NUMBER,M,5-9,han_pijesak,67
2013,NUMBER,F,5-9,han_pijesak,63
2013,NUMBER,_T,5-9,sarajevo_ilidza,3664
2013,NUMBER,M,5-9,sarajevo_ilidza,1896
2013,NUMBER,F,5-9,sarajevo_ilidza,1768
2013,NUMBER,_T,5-9,sarajevo_ilijas,1128
2013,NUMBER,M,5-9,sarajevo_ilijas,564
2013,NUMBER,F,5-9,sarajevo_ilijas,564
2013,NUMBER,_T,5-9,istocna_ilidza,683
2013,NUMBER,M,5-9,istocna_ilidza,325
2013,NUMBER,F,5-9,istocna_ilidza,358
2013,NUMBER,_T,5-9,istocni_drvar,1
2013,NUMBER,M,5-9,istocni_drvar,1
2013,NUMBER,F,5-9,istocni_drvar,0
2013,NUMBER,_T,5-9,istocni_mostar,16
2013,NUMBER,M,5-9,istocni_mostar,7
2013,NUMBER,F,5-9,istocni_mostar,9
2013,NUMBER,_T,5-9,istocni_stari_grad,44
2013,NUMBER,M,5-9,istocni_stari_grad,24
2013,NUMBER,F,5-9,istocni_stari_grad,20
2013,NUMBER,_T,5-9,istocno_novo_sarajevo,497
2013,NUMBER,M,5-9,istocno_novo_sarajevo,248
2013,NUMBER,F,5-9,istocno_novo_sarajevo,249
2013,NUMBER,_T,5-9,jablanica,421
2013,NUMBER,M,5-9,jablanica,218
2013,NUMBER,F,5-9,jablanica,203
2013,NUMBER,_T,5-9,jajce,1534
2013,NUMBER,M,5-9,jajce,732
2013,NUMBER,F,5-9,jajce,802
2013,NUMBER,_T,5-9,jezero,55
2013,NUMBER,M,5-9,jezero,25
2013,NUMBER,F,5-9,jezero,30
2013,NUMBER,_T,5-9,kakanj,2134
2013,NUMBER,M,5-9,kakanj,1077
2013,NUMBER,F,5-9,kakanj,1057
2013,NUMBER,_T,5-9,kalesija,1900
2013,NUMBER,M,5-9,kalesija,981
2013,NUMBER,F,5-9,kalesija,919
2013,NUMBER,_T,5-9,kalinovik,67
2013,NUMBER,M,5-9,kalinovik,31
2013,NUMBER,F,5-9,kalinovik,36
2013,NUMBER,_T,5-9,kiseljak,1147
2013,NUMBER,M,5-9,kiseljak,596
2013,NUMBER,F,5-9,kiseljak,551
2013,NUMBER,_T,5-9,kladanj,602
2013,NUMBER,M,5-9,kladanj,315
2013,NUMBER,F,5-9,kladanj,287
2013,NUMBER,_T,5-9,kljuc,809
2013,NUMBER,M,5-9,kljuc,419
2013,NUMBER,F,5-9,kljuc,390
2013,NUMBER,_T,5-9,knezevo,420
2013,NUMBER,M,5-9,knezevo,216
2013,NUMBER,F,5-9,knezevo,204
2013,NUMBER,_T,5-9,konjic,1237
2013,NUMBER,M,5-9,konjic,607
2013,NUMBER,F,5-9,konjic,630
2013,NUMBER,_T,5-9,kostajnica,245
2013,NUMBER,M,5-9,kostajnica,135
2013,NUMBER,F,5-9,kostajnica,110
2013,NUMBER,_T,5-9,kotor_varos,981
2013,NUMBER,M,5-9,kotor_varos,494
2013,NUMBER,F,5-9,kotor_varos,487
2013,NUMBER,_T,5-9,kozarska_dubica,834
2013,NUMBER,M,5-9,kozarska_dubica,412
2013,NUMBER,F,5-9,kozarska_dubica,422
2013,NUMBER,_T,5-9,kresevo,270
2013,NUMBER,M,5-9,kresevo,147
2013,NUMBER,F,5-9,kresevo,123
2013,NUMBER,_T,5-9,krupa_na_uni,57
2013,NUMBER,M,5-9,krupa_na_uni,29
2013,NUMBER,F,5-9,krupa_na_uni,28
2013,NUMBER,_T,5-9,kupres_fbih,216
2013,NUMBER,M,5-9,kupres_fbih,114
2013,NUMBER,F,5-9,kupres_fbih,102
2013,NUMBER,_T,5-9,kupres_rs,8
2013,NUMBER,M,5-9,kupres_rs,5
2013,NUMBER,F,5-9,kupres_rs,3
2013,NUMBER,_T,5-9,laktasi,1873
2013,NUMBER,M,5-9,laktasi,947
2013,NUMBER,F,5-9,laktasi,926
2013,NUMBER,_T,5-9,livno,1465
2013,NUMBER,M,5-9,livno,774
2013,NUMBER,F,5-9,livno,691
2013,NUMBER,_T,5-9,lopare,630
2013,NUMBER,M,5-9,lopare,320
2013,NUMBER,F,5-9,lopare,310
2013,NUMBER,_T,5-9,lukavac,1892
2013,NUMBER,M,5-9,lukavac,983
2013,NUMBER,F,5-9,lukavac,909
2013,NUMBER,_T,5-9,ljubinje,135
2013,NUMBER,M,5-9,ljubinje,64
2013,NUMBER,F,5-9,ljubinje,71
2013,NUMBER,_T,5-9,ljubuski,1573
2013,NUMBER,M,5-9,ljubuski,831
2013,NUMBER,F,5-9,ljubuski,742
2013,NUMBER,_T,5-9,maglaj,1178
2013,NUMBER,M,5-9,maglaj,621
2013,NUMBER,F,5-9,maglaj,557
2013,NUMBER,_T,5-9,milici,580
2013,NUMBER,M,5-9,milici,304
2013,NUMBER,F,5-9,milici,276
2013,NUMBER,_T,5-9,modrica,1128
2013,NUMBER,M,5-9,modrica,573
2013,NUMBER,F,5-9,modrica,555
2013,NUMBER,_T,5-9,mostar,4889
2013,NUMBER,M,5-9,mostar,2503
2013,NUMBER,F,5-9,mostar,2386
2013,NUMBER,_T,5-9,mrkonjic_grad,741
2013,NUMBER,M,5-9,mrkonjic_grad,401
2013,NUMBER,F,5-9,mrkonjic_grad,340
2013,NUMBER,_T,5-9,neum,237
2013,NUMBER,M,5-9,neum,121
2013,NUMBER,F,5-9,neum,116
2013,NUMBER,_T,5-9,nevesinje,669
2013,NUMBER,M,5-9,nevesinje,342
2013,NUMBER,F,5-9,nevesinje,327
2013,NUMBER,_T,5-9,novi_grad,1074
2013,NUMBER,M,5-9,novi_grad,562
2013,NUMBER,F,5-9,novi_grad,512
2013,NUMBER,_T,5-9,sarajevo_novi_grad,6046
2013,NUMBER,M,5-9,sarajevo_novi_grad,3071
2013,NUMBER,F,5-9,sarajevo_novi_grad,2975
2013,NUMBER,_T,5-9,novi_travnik,1345
2013,NUMBER,M,5-9,novi_travnik,689
2013,NUMBER,F,5-9,novi_travnik,656
2013,NUMBER,_T,5-9,novo_gorazde,110
2013,NUMBER,M,5-9,novo_gorazde,50
2013,NUMBER,F,5-9,novo_gorazde,60
2013,NUMBER,_T,5-9,sarajevo_novo_sarajevo,2736
2013,NUMBER,M,5-9,sarajevo_novo_sarajevo,1414
2013,NUMBER,F,5-9,sarajevo_novo_sarajevo,1322
2013,NUMBER,_T,5-9,odzak,823
2013,NUMBER,M,5-9,odzak,440
2013,NUMBER,F,5-9,odzak,383
2013,NUMBER,_T,5-9,olovo,446
2013,NUMBER,M,5-9,olovo,233
2013,NUMBER,F,5-9,olovo,213
2013,NUMBER,_T,5-9,orasje,927
2013,NUMBER,M,5-9,orasje,475
2013,NUMBER,F,5-9,orasje,452
2013,NUMBER,_T,5-9,osmaci,271
2013,NUMBER,M,5-9,osmaci,144
2013,NUMBER,F,5-9,osmaci,127
2013,NUMBER,_T,5-9,ostra_luka,135
2013,NUMBER,M,5-9,ostra_luka,69
2013,NUMBER,F,5-9,ostra_luka,66
2013,NUMBER,_T,5-9,pale_fbih,42
2013,NUMBER,M,5-9,pale_fbih,25
2013,NUMBER,F,5-9,pale_fbih,17
2013,NUMBER,_T,5-9,pale_rs,900
2013,NUMBER,M,5-9,pale_rs,451
2013,NUMBER,F,5-9,pale_rs,449
2013,NUMBER,_T,5-9,pelagicevo,193
2013,NUMBER,M,5-9,pelagicevo,100
2013,NUMBER,F,5-9,pelagicevo,93
2013,NUMBER,_T,5-9,petrovac,18
2013,NUMBER,M,5-9,petrovac,10
2013,NUMBER,F,5-9,petrovac,8
2013,NUMBER,_T,5-9,petrovo,230
2013,NUMBER,M,5-9,petrovo,110
2013,NUMBER,F,5-9,petrovo,120
2013,NUMBER,_T,5-9,posusje,1332
2013,NUMBER,M,5-9,posusje,685
2013,NUMBER,F,5-9,posusje,647
2013,NUMBER,_T,5-9,prijedor,3708
2013,NUMBER,M,5-9,prijedor,1924
2013,NUMBER,F,5-9,prijedor,1784
2013,NUMBER,_T,5-9,prnjavor,1633
2013,NUMBER,M,5-9,prnjavor,836
2013,NUMBER,F,5-9,prnjavor,797
2013,NUMBER,_T,5-9,prozor,821
2013,NUMBER,M,5-9,prozor,436
2013,NUMBER,F,5-9,prozor,385
2013,NUMBER,_T,5-9,ravno,136
2013,NUMBER,M,5-9,ravno,74
2013,NUMBER,F,5-9,ravno,62
2013,NUMBER,_T,5-9,ribnik,249
2013,NUMBER,M,5-9,ribnik,135
2013,NUMBER,F,5-9,ribnik,114
2013,NUMBER,_T,5-9,rogatica,495
2013,NUMBER,M,5-9,rogatica,262
2013,NUMBER,F,5-9,rogatica,233
2013,NUMBER,_T,5-9,rudo,344
2013,NUMBER,M,5-9,rudo,185
2013,NUMBER,F,5-9,rudo,159
2013,NUMBER,_T,5-9,sanski_most,1975
2013,NUMBER,M,5-9,sanski_most,1024
2013,NUMBER,F,5-9,sanski_most,951
2013,NUMBER,_T,5-9,sapna,729
2013,NUMBER,M,5-9,sapna,391
2013,NUMBER,F,5-9,sapna,338
2013,NUMBER,_T,5-9,sokolac,557
2013,NUMBER,M,5-9,sokolac,280
2013,NUMBER,F,5-9,sokolac,277
2013,NUMBER,_T,5-9,srbac,757
2013,NUMBER,M,5-9,srbac,373
2013,NUMBER,F,5-9,srbac,384
2013,NUMBER,_T,5-9,srebrenica,562
2013,NUMBER,M,5-9,srebrenica,274
2013,NUMBER,F,5-9,srebrenica,288
2013,NUMBER,_T,5-9,srebrenik,2201
2013,NUMBER,M,5-9,srebrenik,1111
2013,NUMBER,F,5-9,srebrenik,1090
2013,NUMBER,_T,5-9,sarajevo_stari_grad,1593
2013,NUMBER,M,5-9,sarajevo_stari_grad,800
2013,NUMBER,F,5-9,sarajevo_stari_grad,793
2013,NUMBER,_T,5-9,stolac,676
2013,NUMBER,M,5-9,stolac,359
2013,NUMBER,F,5-9,stolac,317
2013,NUMBER,_T,5-9,samac,696
2013,NUMBER,M,5-9,samac,365
2013,NUMBER,F,5-9,samac,331
