Year,UNIT_MEASURE,Пол,Старосна доб,Oпштина,Value
2013,Број,Оба пола,40-44,Зеница,7266
2013,Број,M,40-44,Зеница,3672
2013,Број,Ж,40-44,Зеница,3594
2013,Број,Оба пола,40-44,Зворник,3978
2013,Број,M,40-44,Зворник,2112
2013,Број,Ж,40-44,Зворник,1866
2013,Број,Оба пола,40-44,Жепче,2224
2013,Број,M,40-44,Жепче,1178
2013,Број,Ж,40-44,Жепче,1046
2013,Број,Оба пола,40-44,Живинице,4272
2013,Број,M,40-44,Живинице,2083
2013,Број,Ж,40-44,Живинице,2189
2013,Број,Оба пола,45-49,Бања Лука,12033
2013,Број,M,45-49,Бања Лука,5908
2013,Број,Ж,45-49,Бања Лука,6125
2013,Број,Оба пола,45-49,Бановићи,1871
2013,Број,M,45-49,Бановићи,932
2013,Број,Ж,45-49,Бановићи,939
2013,Број,Оба пола,45-49,Берковићи,143
2013,Број,M,45-49,Берковићи,79
2013,Број,Ж,45-49,Берковићи,64
2013,Број,Оба пола,45-49,Бихаћ,4543
2013,Број,M,45-49,Бихаћ,2182
2013,Број,Ж,45-49,Бихаћ,2361
2013,Број,Оба пола,45-49,Бијељина,7793
2013,Број,M,45-49,Бијељина,3867
2013,Број,Ж,45-49,Бијељина,3926
2013,Број,Оба пола,45-49,Билећа,766
2013,Број,M,45-49,Билећа,399
2013,Број,Ж,45-49,Билећа,367
2013,Број,Оба пола,45-49,Босанска Крупа,1833
2013,Број,M,45-49,Босанска Крупа,899
2013,Број,Ж,45-49,Босанска Крупа,934
2013,Број,Оба пола,45-49,Босански Петровац,501
2013,Број,M,45-49,Босански Петровац,274
2013,Број,Ж,45-49,Босански Петровац,227
2013,Број,Оба пола,45-49,Босанско Грахово,166
2013,Број,M,45-49,Босанско Грахово,99
2013,Број,Ж,45-49,Босанско Грахово,67
2013,Број,Оба пола,45-49,Братунац,1407
2013,Број,M,45-49,Братунац,721
2013,Број,Ж,45-49,Братунац,686
2013,Број,Оба пола,45-49,Брчко,6573
2013,Број,M,45-49,Брчко,3436
2013,Број,Ж,45-49,Брчко,3137
2013,Број,Оба пола,45-49,Бреза,1161
2013,Број,M,45-49,Бреза,572
2013,Број,Ж,45-49,Бреза,589
2013,Број,Оба пола,45-49,Брод,1259
2013,Број,M,45-49,Брод,646
2013,Број,Ж,45-49,Брод,613
2013,Број,Оба пола,45-49,Бугојно,2412
2013,Број,M,45-49,Бугојно,1196
2013,Број,Ж,45-49,Бугојно,1216
2013,Број,Оба пола,45-49,Бусовача,1403
2013,Број,M,45-49,Бусовача,737
2013,Број,Ж,45-49,Бусовача,666
2013,Број,Оба пола,45-49,Бужим,1265
2013,Број,M,45-49,Бужим,642
2013,Број,Ж,45-49,Бужим,623
2013,Број,Оба пола,45-49,Цазин,5175
2013,Број,M,45-49,Цазин,2632
2013,Број,Ж,45-49,Цазин,2543
2013,Број,Оба пола,45-49,Сарајево-Центар,3675
2013,Број,M,45-49,Сарајево-Центар,1718
2013,Број,Ж,45-49,Сарајево-Центар,1957
2013,Број,Оба пола,45-49,Чајниче,383
2013,Број,M,45-49,Чајниче,211
2013,Број,Ж,45-49,Чајниче,172
2013,Број,Оба пола,45-49,Чапљина,1958
2013,Број,M,45-49,Чапљина,1032
2013,Број,Ж,45-49,Чапљина,926
2013,Број,Оба пола,45-49,Челић,801
2013,Број,M,45-49,Челић,427
2013,Број,Ж,45-49,Челић,374
2013,Број,Оба пола,45-49,Челинац,1182
2013,Број,M,45-49,Челинац,587
2013,Број,Ж,45-49,Челинац,595
2013,Број,Оба пола,45-49,Читлук,1388
2013,Број,M,45-49,Читлук,696
2013,Број,Ж,45-49,Читлук,692
2013,Број,Оба пола,45-49,Дервента,2097
2013,Број,M,45-49,Дервента,1055
2013,Број,Ж,45-49,Дервента,1042
2013,Број,Оба пола,45-49,Добој,4913
2013,Број,M,45-49,Добој,2482
2013,Број,Ж,45-49,Добој,2431
2013,Број,Оба пола,45-49,Добој-Исток,915
2013,Број,M,45-49,Добој-Исток,434
2013,Број,Ж,45-49,Добој-Исток,481
2013,Број,Оба пола,45-49,Добој-Југ,336
2013,Број,M,45-49,Добој-Југ,163
2013,Број,Ж,45-49,Добој-Југ,173
2013,Број,Оба пола,45-49,Добретићи,164
2013,Број,M,45-49,Добретићи,90
2013,Број,Ж,45-49,Добретићи,74
2013,Број,Оба пола,45-49,Домаљевац-Шамац,470
2013,Број,M,45-49,Домаљевац-Шамац,257
2013,Број,Ж,45-49,Домаљевац-Шамац,213
2013,Број,Оба пола,45-49,Доњи Вакуф,1078
2013,Број,M,45-49,Доњи Вакуф,532
2013,Број,Ж,45-49,Доњи Вакуф,546
2013,Број,Оба пола,45-49,Доњи Жабар,326
2013,Број,M,45-49,Доњи Жабар,177
2013,Број,Ж,45-49,Доњи Жабар,149
2013,Број,Оба пола,45-49,Дрвар,446
2013,Број,M,45-49,Дрвар,241
2013,Број,Ж,45-49,Дрвар,205
2013,Број,Оба пола,45-49,Фоча-ФБиХ,140
2013,Број,M,45-49,Фоча-ФБиХ,71
2013,Број,Ж,45-49,Фоча-ФБиХ,69
2013,Број,Оба пола,45-49,Фоча-РС,1262
2013,Број,M,45-49,Фоча-РС,664
2013,Број,Ж,45-49,Фоча-РС,598
2013,Број,Оба пола,45-49,Фојница,1000
2013,Број,M,45-49,Фојница,481
2013,Број,Ж,45-49,Фојница,519
2013,Број,Оба пола,45-49,Гацко,697
2013,Број,M,45-49,Гацко,362
2013,Број,Ж,45-49,Гацко,335
2013,Број,Оба пола,45-49,Гламоч,248
2013,Број,M,45-49,Гламоч,143
2013,Број,Ж,45-49,Гламоч,105
2013,Број,Оба пола,45-49,Горажде,1492
2013,Број,M,45-49,Горажде,725
2013,Број,Ж,45-49,Горажде,767
2013,Број,Оба пола,45-49,Горњи Вакуф-Ускопље,1617
2013,Број,M,45-49,Горњи Вакуф-Ускопље,842
2013,Број,Ж,45-49,Горњи Вакуф-Ускопље,775
2013,Број,Оба пола,45-49,Грачаница,3435
2013,Број,M,45-49,Грачаница,1588
2013,Број,Ж,45-49,Грачаница,1847
2013,Број,Оба пола,45-49,Градачац,3002
2013,Број,M,45-49,Градачац,1468
2013,Број,Ж,45-49,Градачац,1534
2013,Број,Оба пола,45-49,Градишка,3609
2013,Број,M,45-49,Градишка,1812
2013,Број,Ж,45-49,Градишка,1797
2013,Број,Оба пола,45-49,Груде,1338
2013,Број,M,45-49,Груде,695
2013,Број,Ж,45-49,Груде,643
2013,Број,Оба пола,45-49,Сарајево-Хаџићи,1846
2013,Број,M,45-49,Сарајево-Хаџићи,906
2013,Број,Ж,45-49,Сарајево-Хаџићи,940
2013,Број,Оба пола,45-49,Хан Пијесак,252
2013,Број,M,45-49,Хан Пијесак,128
2013,Број,Ж,45-49,Хан Пијесак,124
2013,Број,Оба пола,45-49,Сарајево-Илиџа,4805
2013,Број,M,45-49,Сарајево-Илиџа,2352
2013,Број,Ж,45-49,Сарајево-Илиџа,2453
2013,Број,Оба пола,45-49,Сарајево-Илијаш,1427
2013,Број,M,45-49,Сарајево-Илијаш,653
2013,Број,Ж,45-49,Сарајево-Илијаш,774
2013,Број,Оба пола,45-49,Источна Илиџа,951
2013,Број,M,45-49,Источна Илиџа,460
2013,Број,Ж,45-49,Источна Илиџа,491
2013,Број,Оба пола,45-49,Источни Дрвар,5
2013,Број,M,45-49,Источни Дрвар,5
2013,Број,Ж,45-49,Источни Дрвар,0
2013,Број,Оба пола,45-49,Источни Мостар,19
2013,Број,M,45-49,Источни Мостар,12
2013,Број,Ж,45-49,Источни Мостар,7
2013,Број,Оба пола,45-49,Источни Стари Град,59
2013,Број,M,45-49,Источни Стари Град,40
2013,Број,Ж,45-49,Источни Стари Град,19
2013,Број,Оба пола,45-49,Источно Ново Сарајево,628
2013,Број,M,45-49,Источно Ново Сарајево,302
2013,Број,Ж,45-49,Источно Ново Сарајево,326
2013,Број,Оба пола,45-49,Јабланица,782
2013,Број,M,45-49,Јабланица,383
2013,Број,Ж,45-49,Јабланица,399
2013,Број,Оба пола,45-49,Јајце,2014
2013,Број,M,45-49,Јајце,1064
2013,Број,Ж,45-49,Јајце,950
2013,Број,Оба пола,45-49,Језеро,97
2013,Број,M,45-49,Језеро,49
2013,Број,Ж,45-49,Језеро,48
2013,Број,Оба пола,45-49,Какањ,2863
2013,Број,M,45-49,Какањ,1431
2013,Број,Ж,45-49,Какањ,1432
2013,Број,Оба пола,45-49,Калесија,2661
2013,Број,M,45-49,Калесија,1357
2013,Број,Ж,45-49,Калесија,1304
2013,Број,Оба пола,45-49,Калиновик,108
2013,Број,M,45-49,Калиновик,61
2013,Број,Ж,45-49,Калиновик,47
2013,Број,Оба пола,45-49,Кисељак,1531
2013,Број,M,45-49,Кисељак,748
2013,Број,Ж,45-49,Кисељак,783
2013,Број,Оба пола,45-49,Кладањ,1032
2013,Број,M,45-49,Кладањ,512
2013,Број,Ж,45-49,Кладањ,520
2013,Број,Оба пола,45-49,Кључ,1302
2013,Број,M,45-49,Кључ,666
2013,Број,Ж,45-49,Кључ,636
2013,Број,Оба пола,45-49,Кнежево,727
2013,Број,M,45-49,Кнежево,389
2013,Број,Ж,45-49,Кнежево,338
2013,Број,Оба пола,45-49,Коњиц,1915
2013,Број,M,45-49,Коњиц,966
2013,Број,Ж,45-49,Коњиц,949
2013,Број,Оба пола,45-49,Костајница,458
2013,Број,M,45-49,Костајница,242
2013,Број,Ж,45-49,Костајница,216
2013,Број,Оба пола,45-49,Котор Варош,1512
2013,Број,M,45-49,Котор Варош,780
2013,Број,Ж,45-49,Котор Варош,732
2013,Број,Оба пола,45-49,Козарска Дубица,1681
2013,Број,M,45-49,Козарска Дубица,829
2013,Број,Ж,45-49,Козарска Дубица,852
2013,Број,Оба пола,45-49,Крешево,391
2013,Број,M,45-49,Крешево,186
2013,Број,Ж,45-49,Крешево,205
2013,Број,Оба пола,45-49,Крупа на Уни,121
2013,Број,M,45-49,Крупа на Уни,75
2013,Број,Ж,45-49,Крупа на Уни,46
2013,Број,Оба пола,45-49,Купрес-ФБиХ,458
2013,Број,M,45-49,Купрес-ФБиХ,223
2013,Број,Ж,45-49,Купрес-ФБиХ,235
2013,Број,Оба пола,45-49,Купрес-РС,18
2013,Број,M,45-49,Купрес-РС,14
2013,Број,Ж,45-49,Купрес-РС,4
2013,Број,Оба пола,45-49,Лакташи,2432
2013,Број,M,45-49,Лакташи,1220
2013,Број,Ж,45-49,Лакташи,1212
2013,Број,Оба пола,45-49,Ливно,2619
2013,Број,M,45-49,Ливно,1310
2013,Број,Ж,45-49,Ливно,1309
2013,Број,Оба пола,45-49,Лопаре,1237
2013,Број,M,45-49,Лопаре,678
2013,Број,Ж,45-49,Лопаре,559
2013,Број,Оба пола,45-49,Лукавац,3542
2013,Број,M,45-49,Лукавац,1696
2013,Број,Ж,45-49,Лукавац,1846
2013,Број,Оба пола,45-49,Љубиње,245
2013,Број,M,45-49,Љубиње,124
2013,Број,Ж,45-49,Љубиње,121
2013,Број,Оба пола,45-49,Љубушки,2046
2013,Број,M,45-49,Љубушки,1090
2013,Број,Ж,45-49,Љубушки,956
2013,Број,Оба пола,45-49,Маглај,1849
2013,Број,M,45-49,Маглај,935
2013,Број,Ж,45-49,Маглај,914
2013,Број,Оба пола,45-49,Милићи,771
2013,Број,M,45-49,Милићи,370
2013,Број,Ж,45-49,Милићи,401
2013,Број,Оба пола,45-49,Модрича,1926
2013,Број,M,45-49,Модрича,979
2013,Број,Ж,45-49,Модрича,947
2013,Број,Оба пола,45-49,Мостар,7497
2013,Број,M,45-49,Мостар,3709
2013,Број,Ж,45-49,Мостар,3788
2013,Број,Оба пола,45-49,Мркоњић Град,1068
2013,Број,M,45-49,Мркоњић Град,518
2013,Број,Ж,45-49,Мркоњић Град,550
2013,Број,Оба пола,45-49,Неум,424
2013,Број,M,45-49,Неум,210
2013,Број,Ж,45-49,Неум,214
2013,Број,Оба пола,45-49,Невесиње,897
2013,Број,M,45-49,Невесиње,488
2013,Број,Ж,45-49,Невесиње,409
2013,Број,Оба пола,45-49,Нови Град,2145
2013,Број,M,45-49,Нови Град,1110
2013,Број,Ж,45-49,Нови Град,1035
2013,Број,Оба пола,45-49,Сарајево-Нови Град,8130
2013,Број,M,45-49,Сарајево-Нови Град,3938
2013,Број,Ж,45-49,Сарајево-Нови Град,4192
2013,Број,Оба пола,45-49,Нови Травник,1864
2013,Број,M,45-49,Нови Травник,913
2013,Број,Ж,45-49,Нови Травник,951
2013,Број,Оба пола,45-49,Ново Горажде,227
2013,Број,M,45-49,Ново Горажде,117
2013,Број,Ж,45-49,Ново Горажде,110
2013,Број,Оба пола,45-49,Сарајево-Ново Сарајево,4490
2013,Број,M,45-49,Сарајево-Ново Сарајево,2007
2013,Број,Ж,45-49,Сарајево-Ново Сарајево,2483
2013,Број,Оба пола,45-49,Оџак,1758
2013,Број,M,45-49,Оџак,926
2013,Број,Ж,45-49,Оџак,832
2013,Број,Оба пола,45-49,Олово,739
2013,Број,M,45-49,Олово,376
2013,Број,Ж,45-49,Олово,363
2013,Број,Оба пола,45-49,Орашје,1844
2013,Број,M,45-49,Орашје,1012
2013,Број,Ж,45-49,Орашје,832
2013,Број,Оба пола,45-49,Осмаци,460
2013,Број,M,45-49,Осмаци,235
2013,Број,Ж,45-49,Осмаци,225
2013,Број,Оба пола,45-49,Оштра Лука,190
2013,Број,M,45-49,Оштра Лука,117
2013,Број,Ж,45-49,Оштра Лука,73
2013,Број,Оба пола,45-49,Пале-ФБиХ,74
2013,Број,M,45-49,Пале-ФБиХ,42
2013,Број,Ж,45-49,Пале-ФБиХ,32
2013,Број,Оба пола,45-49,Пале-РС,1344
2013,Број,M,45-49,Пале-РС,654
2013,Број,Ж,45-49,Пале-РС,690
2013,Број,Оба пола,45-49,Пелагићево,496
2013,Број,M,45-49,Пелагићево,263
2013,Број,Ж,45-49,Пелагићево,233
2013,Број,Оба пола,45-49,Петровац,24
2013,Број,M,45-49,Петровац,14
2013,Број,Ж,45-49,Петровац,10
2013,Број,Оба пола,45-49,Петрово,469
2013,Број,M,45-49,Петрово,237
2013,Број,Ж,45-49,Петрово,232
2013,Број,Оба пола,45-49,Посушје,1491
2013,Број,M,45-49,Посушје,830
2013,Број,Ж,45-49,Посушје,661
2013,Број,Оба пола,45-49,Приједор,6999
2013,Број,M,45-49,Приједор,3566
2013,Број,Ж,45-49,Приједор,3433
2013,Број,Оба пола,45-49,Прњавор,2458
2013,Број,M,45-49,Прњавор,1239
2013,Број,Ж,45-49,Прњавор,1219
2013,Број,Оба пола,45-49,Прозор,1057
2013,Број,M,45-49,Прозор,567
2013,Број,Ж,45-49,Прозор,490
2013,Број,Оба пола,45-49,Равно,243
2013,Број,M,45-49,Равно,115
2013,Број,Ж,45-49,Равно,128
2013,Број,Оба пола,45-49,Рибник,394
2013,Број,M,45-49,Рибник,230
2013,Број,Ж,45-49,Рибник,164
2013,Број,Оба пола,45-49,Рогатица,672
2013,Број,M,45-49,Рогатица,360
2013,Број,Ж,45-49,Рогатица,312
2013,Број,Оба пола,45-49,Рудо,656
2013,Број,M,45-49,Рудо,328
